gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
0,1,1,0,5,1,2,1,0,2,0,0,0,0,0,1,2,81.0,371.65,1
1,0,0,0,12,1,0,1,0,0,2,0,2,2,1,0,2,95.7,1184.0,0
0,0,1,1,72,1,2,1,2,2,2,2,2,2,2,1,0,116.85,8477.7,0
1,1,0,0,71,1,2,1,0,2,0,2,2,2,1,0,0,105.75,7382.85,0
0,0,1,0,24,1,0,2,1,1,1,1,1,1,1,0,3,20.15,456.85,0
0,0,0,0,15,1,0,2,1,1,1,1,1,1,2,0,3,19.6,331.6,0
1,0,0,1,2,1,2,0,2,2,0,0,0,0,0,0,0,60.95,134.6,0
0,0,1,1,5,0,1,0,0,0,0,0,0,0,0,0,3,25.05,125.5,0
0,0,1,0,15,1,0,1,0,0,0,0,2,2,0,0,2,88.15,1390.6,1
1,0,0,0,1,1,0,2,1,1,1,1,1,1,0,1,3,20.2,20.2,1
1,0,1,1,41,1,0,0,2,2,2,0,0,0,1,1,0,60.3,2511.3,0
0,0,0,1,43,1,0,0,2,2,0,0,0,2,0,1,2,63.95,2737.05,0
1,1,1,0,1,1,2,1,0,0,0,0,0,0,0,0,2,74.3,74.3,0
0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,3,70.6,70.6,0
0,0,1,1,26,1,0,1,0,0,0,0,2,2,0,1,2,90.8,2361.8,1
1,0,0,0,22,1,2,1,0,2,0,0,0,0,0,1,2,79.35,1730.35,1
1,0,1,0,71,1,2,0,2,2,2,2,2,2,2,0,0,90.55,6404.0,0
1,0,0,0,7,1,0,2,1,1,1,1,1,1,2,0,3,19.45,165.35,0
1,1,0,0,16,1,0,1,0,0,0,0,0,0,0,0,2,69.65,1043.3,0
1,0,0,0,7,1,0,2,1,1,1,1,1,1,1,0,3,19.5,128.6,0
0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,3,24.7,24.7,0
1,0,0,0,3,1,0,0,2,0,2,0,2,2,0,1,2,77.4,206.15,0
1,1,0,0,21,1,0,1,0,0,2,0,2,2,0,1,0,96.8,2030.3,1
0,0,1,0,69,1,2,1,0,2,2,0,0,0,0,1,0,85.4,5869.4,0
0,0,1,0,71,0,1,0,2,2,2,2,0,0,2,1,0,47.6,3377.8,0
0,0,1,1,69,1,0,2,1,1,1,1,1,1,2,0,3,19.4,1346.2,0
0,0,0,0,48,1,2,1,0,0,2,2,2,2,0,1,2,103.85,4946.05,0
1,0,1,0,47,1,2,1,0,2,2,0,0,0,0,1,0,83.35,4065.0,1
0,0,0,0,2,1,2,0,0,0,0,0,0,0,0,1,2,49.4,106.55,1
1,0,0,0,45,1,2,1,2,0,2,2,2,2,0,1,1,108.45,4964.7,0
1,0,0,0,51,1,2,1,0,2,0,0,0,0,0,0,0,81.0,4085.75,0
0,0,1,0,22,1,2,0,2,0,0,2,2,2,0,1,2,79.2,1742.75,1
1,0,0,0,72,1,2,0,2,2,2,2,2,2,2,0,0,86.65,6224.8,0
1,0,1,1,37,1,2,1,0,2,2,0,2,0,0,1,2,92.95,3415.25,0
1,0,1,1,71,1,2,0,2,2,2,2,2,2,2,0,2,90.35,6325.25,0
1,0,1,1,7,1,0,0,0,0,2,0,0,0,0,0,2,48.7,340.25,1
0,0,0,0,66,1,2,2,1,1,1,1,1,1,2,1,1,25.15,1683.6,0
1,0,1,1,51,1,0,0,2,0,0,2,2,2,1,1,0,76.4,3966.3,0
0,0,1,1,30,1,0,2,1,1,1,1,1,1,1,0,0,19.55,608.5,0
0,0,0,0,34,1,2,1,0,0,0,0,2,0,0,0,2,85.35,2896.6,0
1,0,1,1,64,1,2,2,1,1,1,1,1,1,2,1,3,24.8,1514.85,0
1,1,1,0,65,1,2,1,0,2,2,0,2,2,1,1,0,103.15,6792.45,0
1,0,0,0,47,1,2,1,2,2,0,2,2,0,0,0,3,100.75,4669.2,0
0,0,0,0,1,1,0,1,2,0,0,0,2,2,0,1,2,95.6,95.6,1
0,0,1,1,67,1,2,1,0,2,0,2,2,0,2,0,1,94.1,6302.8,0
1,0,0,1,39,1,0,2,1,1,1,1,1,1,1,0,0,19.35,779.2,0
1,0,0,0,14,1,0,2,1,1,1,1,1,1,0,0,3,19.9,283.75,0
1,1,0,0,56,1,2,1,0,0,2,0,2,2,0,1,2,101.05,5594.0,0
0,0,0,0,14,1,0,0,0,0,0,2,0,2,1,0,1,59.1,772.85,0
0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,2,71.35,71.35,1
1,0,1,1,16,1,0,0,2,2,0,0,0,0,1,1,3,55.85,857.8,0
1,0,1,1,70,1,2,1,2,2,0,0,2,2,0,1,2,106.05,7554.05,0
1,1,1,0,72,1,2,0,2,2,2,0,2,2,2,1,1,84.1,5981.65,0
0,0,1,1,23,1,0,1,0,0,2,0,0,0,0,1,1,75.3,1702.9,0
1,0,0,1,21,1,2,2,1,1,1,1,1,1,0,0,3,24.7,467.15,0
0,0,0,0,1,1,0,2,1,1,1,1,1,1,0,1,3,20.15,20.15,1
1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,69.75,69.75,1
0,1,1,0,32,1,2,1,0,0,0,0,2,2,0,1,2,93.2,2931.0,1
0,0,0,0,4,0,1,0,2,2,0,0,0,0,0,1,2,33.65,137.85,1
0,0,0,0,36,1,2,0,0,0,2,0,0,0,1,0,2,55.8,1941.5,0
0,0,0,0,50,0,1,0,0,2,2,2,0,0,2,0,1,39.7,1932.75,0
0,0,1,1,48,0,1,0,0,0,0,2,0,0,0,1,1,29.5,1423.05,0
0,0,0,1,50,1,0,2,1,1,1,1,1,1,2,0,1,20.15,970.85,0
1,0,1,0,72,1,2,0,2,2,2,2,0,2,2,0,1,79.55,5810.9,0
1,0,0,1,10,1,2,2,1,1,1,1,1,1,0,0,1,24.8,223.9,0
0,0,0,0,18,1,0,2,1,1,1,1,1,1,0,0,3,19.65,391.7,0
1,0,0,0,1,1,0,1,0,0,0,0,2,0,0,1,2,79.95,79.95,1
0,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,2,19.3,19.3,1
1,0,0,0,2,1,2,1,2,0,0,0,0,2,0,0,3,90.75,174.75,0
0,0,1,0,40,1,2,1,0,0,0,2,0,0,0,1,1,78.85,3126.85,0
1,0,1,0,69,1,2,1,0,0,2,0,2,2,1,0,0,99.5,6841.45,0
0,0,1,0,37,1,2,1,2,0,2,2,0,2,1,1,2,99.2,3754.6,1
1,0,0,1,18,1,2,1,0,0,2,0,0,0,0,1,1,80.55,1406.65,0
1,1,1,0,11,1,0,1,0,0,0,0,0,0,0,1,2,70.2,834.7,0
0,0,1,0,8,1,2,1,0,0,0,0,0,2,0,1,1,85.2,627.4,1
0,0,0,0,3,1,2,1,0,0,0,0,0,0,0,0,2,75.25,242.0,1
1,0,1,1,55,1,0,0,2,0,0,0,0,2,1,0,1,59.45,3157.0,0
1,0,1,0,33,1,2,1,0,2,2,0,0,2,0,1,2,93.35,3092.0,0
0,0,0,0,46,1,0,0,0,0,0,0,0,0,0,0,0,44.95,2168.9,0
0,0,0,0,3,1,0,2,1,1,1,1,1,1,0,0,2,20.2,65.95,0
1,0,1,1,30,1,0,2,1,1,1,1,1,1,2,0,3,21.25,711.9,0
0,0,0,0,33,1,2,0,2,0,0,2,0,0,1,0,2,59.4,1952.8,0
1,0,1,1,45,1,2,1,0,2,2,0,0,2,1,1,1,95.0,4368.85,0
1,0,0,0,40,1,0,0,2,2,0,2,0,0,0,1,3,61.9,2647.1,0
0,0,0,0,71,1,2,1,2,2,2,2,2,2,2,1,2,118.65,8477.6,0
1,0,0,0,1,1,2,0,0,0,2,0,0,0,0,0,2,54.35,54.35,1
0,0,1,1,72,0,1,0,2,2,2,2,2,2,2,0,0,64.45,4528.0,0
0,0,1,1,22,1,0,1,0,0,0,0,0,2,0,1,2,80.15,1790.65,0
1,0,1,1,46,1,0,2,1,1,1,1,1,1,1,1,0,20.2,845.6,0
0,0,1,1,55,1,0,2,1,1,1,1,1,1,2,0,3,21.0,1210.3,0
1,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,3,20.45,20.45,0
0,0,0,0,12,1,2,0,0,0,0,2,2,2,1,1,3,75.85,854.45,0
1,0,0,0,31,1,2,1,0,2,0,0,0,0,0,1,2,80.45,2429.1,0
1,0,1,0,5,0,1,0,0,0,0,0,0,0,0,1,2,24.95,100.4,1
0,0,1,1,67,1,2,0,2,0,0,0,2,2,2,1,2,75.5,5229.45,0
1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,3,44.45,44.45,0
1,0,1,0,40,0,1,0,2,2,2,0,0,0,1,1,2,42.35,1716.45,1
1,0,1,1,41,1,2,0,2,2,2,0,2,0,0,1,1,74.55,3023.55,0
1,0,0,0,1,1,2,1,0,0,0,0,0,0,0,1,2,75.3,75.3,1
1,0,0,0,51,1,2,1,2,2,0,0,2,0,1,1,2,94.8,4837.6,1
1,0,1,1,42,0,1,0,2,0,2,2,2,0,2,0,1,48.15,2032.3,0
1,0,1,1,23,1,0,2,1,1,1,1,1,1,1,0,3,19.65,436.9,0
0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,2,70.55,70.55,1
1,0,0,1,15,1,2,1,0,2,0,0,2,0,0,1,2,91.0,1430.05,0
1,0,1,1,12,1,2,2,1,1,1,1,1,1,2,1,0,25.4,313.0,0
0,0,1,1,54,1,0,0,2,0,2,2,0,2,2,0,0,69.95,3871.85,0
0,0,0,0,7,1,0,0,0,0,0,0,2,2,0,1,2,66.85,458.1,0
0,0,1,1,33,1,2,1,0,0,0,0,0,2,0,0,1,86.15,2745.7,1
1,0,1,1,16,1,0,2,1,1,1,1,1,1,0,0,2,20.15,341.35,0
0,0,0,1,21,1,0,0,2,0,2,0,0,2,1,0,3,64.85,1336.8,0
1,0,0,0,3,1,0,0,0,0,0,2,0,0,0,1,3,50.5,147.75,0
0,0,0,0,62,1,2,1,2,2,2,2,2,2,1,1,1,115.05,7133.45,0
1,0,0,0,18,1,0,2,1,1,1,1,1,1,0,0,2,19.0,348.8,0
1,0,0,1,6,1,0,2,1,1,1,1,1,1,0,0,3,19.55,128.6,0
0,0,0,0,46,1,2,1,0,0,2,0,2,2,1,1,2,101.1,4674.4,0
1,0,0,0,21,1,2,1,0,0,0,0,0,2,0,1,2,84.1,1737.45,0
1,0,0,0,68,1,2,2,1,1,1,1,1,1,2,1,0,24.15,1498.85,0
0,0,1,0,25,1,0,1,0,0,2,0,0,0,0,1,2,74.6,1797.75,0
0,0,0,1,24,1,0,2,1,1,1,1,1,1,2,0,3,19.75,498.1,0
0,0,1,0,30,1,2,1,0,0,0,0,0,2,0,1,2,85.0,2624.25,1
0,0,0,0,2,1,0,1,0,0,0,0,0,2,0,0,2,80.55,184.1,1
1,0,1,0,51,1,2,1,0,2,2,0,2,2,1,1,0,106.8,5498.8,0
0,0,1,1,57,1,2,0,2,0,2,2,2,2,2,1,2,84.5,4845.4,0
0,0,0,0,15,1,2,2,1,1,1,1,1,1,2,0,0,25.05,369.1,0
0,0,1,1,72,1,0,0,2,2,2,2,2,2,2,1,0,83.7,6096.9,0
0,0,0,0,2,1,0,1,0,0,2,0,0,0,0,1,2,75.8,160.75,1
1,0,1,0,28,1,2,1,0,2,2,0,2,0,0,0,1,96.6,2684.35,0
1,0,1,1,70,1,0,1,2,2,2,2,2,0,2,1,1,101.1,6994.8,0
0,0,0,0,13,1,0,2,1,1,1,1,1,1,1,0,3,20.2,273.25,0
0,1,1,0,59,1,2,1,2,2,2,2,0,0,1,1,2,94.05,5483.9,0
1,1,1,0,13,1,2,1,0,0,0,0,2,2,0,1,2,95.25,1233.65,1
1,1,1,0,7,1,2,1,0,0,0,0,0,0,0,1,3,74.4,527.9,1
0,0,1,0,62,1,0,0,2,0,2,2,2,2,2,0,3,81.0,4985.9,0
0,0,0,0,21,1,0,0,2,0,2,2,0,0,1,1,2,60.25,1258.35,0
0,0,0,0,2,1,0,0,0,0,2,0,0,2,0,0,2,60.85,111.4,0
0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,43.95,43.95,0
1,0,0,0,4,1,0,1,0,0,2,0,0,2,0,0,2,86.05,308.1,0
0,0,0,0,19,1,0,2,1,1,1,1,1,1,1,0,1,20.25,383.65,0
0,0,0,0,30,1,0,1,0,0,0,2,2,0,0,0,2,85.15,2555.9,1
1,0,1,1,67,1,0,2,1,1,1,1,1,1,2,1,1,19.4,1284.2,0
1,1,1,0,72,1,2,1,2,2,2,0,0,2,2,1,1,102.65,7550.3,0
1,0,1,0,53,1,0,2,1,1,1,1,1,1,2,0,1,19.9,1110.05,0
0,0,0,0,5,1,0,2,1,1,1,1,1,1,1,0,2,19.55,99.6,0
1,1,1,0,71,1,0,1,0,2,2,2,0,2,2,1,1,95.5,6707.15,0
0,0,1,1,50,1,2,0,0,2,2,2,2,2,1,1,1,84.15,4164.4,0
1,0,1,1,56,1,2,1,0,0,2,2,2,2,2,1,2,103.2,5873.75,0
1,0,0,0,2,1,0,0,0,0,0,2,0,0,0,1,1,50.2,109.25,0
0,1,0,0,2,1,2,1,0,0,2,0,0,2,0,1,2,88.55,179.25,1
1,0,1,1,24,1,2,0,2,0,0,0,0,0,0,0,2,54.75,1338.15,1
1,0,1,1,46,1,0,2,1,1,1,1,1,1,2,0,1,19.95,862.4,0
1,0,1,0,71,1,2,1,2,2,2,2,2,2,2,1,2,116.25,8564.75,0
0,0,0,0,29,0,1,0,0,0,0,2,0,0,0,1,2,31.2,926.2,0
1,0,1,1,69,1,2,2,1,1,1,1,1,1,2,0,0,24.45,1718.2,0
1,0,1,0,71,1,2,0,0,2,2,2,2,2,2,0,1,84.2,5956.85,0
0,1,0,0,1,1,0,1,0,0,0,0,2,2,0,1,2,91.3,91.3,1
1,1,1,0,56,1,0,0,2,2,2,2,2,2,2,1,0,85.65,4824.45,0
1,0,0,1,56,1,0,2,1,1,1,1,1,1,1,1,3,21.2,1238.65,0
1,0,0,0,1,1,0,1,0,0,0,0,2,0,0,1,2,79.5,79.5,1
0,0,1,1,19,1,0,2,1,1,1,1,1,1,0,0,3,20.2,382.2,0
1,0,1,0,66,1,2,0,0,0,0,2,0,2,0,0,2,63.85,4264.6,0
0,0,1,1,17,1,2,0,0,0,2,2,0,0,1,1,3,61.95,1070.7,0
0,0,0,0,19,1,0,0,0,2,0,0,2,0,1,0,2,58.2,1045.25,0
0,0,0,0,36,1,0,0,2,2,2,2,2,2,1,0,0,85.85,3003.55,0
1,1,1,0,7,1,0,1,0,0,0,0,0,0,0,1,3,70.1,467.55,1
1,0,1,1,72,1,2,1,2,2,2,2,0,2,1,1,1,104.9,7537.5,0
1,0,1,1,67,1,2,1,2,2,2,0,2,2,1,1,2,111.3,7482.1,1
1,1,0,0,34,1,0,1,0,2,2,0,2,2,1,1,2,99.85,3343.15,0
1,1,1,0,57,1,2,1,0,2,2,0,0,2,0,1,0,95.25,5427.05,1
0,0,1,0,7,1,0,1,0,0,2,0,2,0,0,1,2,86.25,587.1,1
0,1,1,0,1,1,2,1,0,0,2,0,2,2,0,1,2,100.8,100.8,1
1,0,1,0,8,1,0,2,1,1,1,1,1,1,0,1,0,19.55,161.15,0
0,0,1,0,50,1,2,1,2,0,2,0,2,2,1,1,3,104.4,5232.9,0
1,0,0,0,10,1,0,2,1,1,1,1,1,1,1,0,3,19.5,225.85,0
0,0,1,1,12,1,2,2,1,1,1,1,1,1,2,0,1,25.25,274.7,0
0,0,0,0,14,1,0,1,0,2,0,0,0,2,0,1,2,86.3,1180.95,1
0,0,1,0,70,0,1,0,2,0,2,2,0,2,2,1,0,49.85,3370.2,0
0,1,0,0,64,1,2,1,2,0,2,2,2,2,0,1,0,108.95,7111.3,0
0,0,1,1,66,1,2,0,2,2,2,2,2,2,2,0,1,89.9,5958.85,0
0,0,1,1,71,1,0,0,2,0,2,2,2,2,2,1,1,82.0,5999.85,0
1,1,0,0,20,1,0,1,0,0,0,0,2,2,0,0,2,89.95,1648.45,0
1,0,1,0,72,1,0,0,2,2,0,2,2,2,2,1,0,79.35,5753.25,0
0,0,1,1,71,1,0,0,2,2,2,2,0,0,2,0,1,64.05,4492.9,0
1,0,1,1,38,1,2,1,0,0,2,0,2,2,0,1,1,101.15,3956.7,0
1,1,1,0,17,1,0,1,0,2,0,0,0,0,0,1,2,76.45,1233.4,1
1,0,0,0,33,0,1,0,0,2,0,0,2,0,1,1,2,39.1,1309.0,0
0,0,1,1,23,0,1,0,2,0,0,2,0,0,2,0,3,34.6,813.45,0
1,0,1,1,58,1,0,2,1,1,1,1,1,1,1,1,2,19.55,1108.8,0
0,1,1,0,70,1,2,1,0,2,0,2,2,2,2,1,0,104.45,7349.35,0
1,0,1,0,4,1,0,1,0,0,0,0,0,0,0,0,2,70.5,294.2,0
1,0,0,0,10,1,0,1,0,0,0,0,0,0,0,1,2,70.0,740.0,1
1,0,1,1,36,1,0,2,1,1,1,1,1,1,2,0,1,19.45,754.5,0
1,0,0,0,54,1,0,0,2,2,0,2,2,0,0,1,3,69.9,3883.3,0
1,0,1,1,23,1,2,0,0,2,0,2,0,0,2,0,3,59.7,1414.2,0
0,0,1,1,41,1,2,0,2,2,2,0,2,0,1,1,1,78.35,3211.2,0
1,1,0,0,5,1,0,1,0,0,0,0,0,0,0,1,3,71.45,371.6,0
1,0,1,1,27,0,1,0,0,2,2,0,0,2,1,1,1,45.85,1246.4,0
0,0,0,0,1,1,0,1,0,0,0,2,2,2,0,1,2,95.85,95.85,0
0,0,1,1,67,0,1,0,2,0,0,2,0,0,2,0,1,35.7,2545.7,0
0,1,1,1,72,1,2,0,2,2,2,2,2,2,2,1,1,89.55,6448.85,0
0,0,1,1,56,1,2,2,1,1,1,1,1,1,2,1,1,24.95,1468.9,0
1,0,1,1,44,1,2,2,1,1,1,1,1,1,1,0,2,24.85,1013.6,0
0,1,1,0,66,1,2,1,0,2,0,0,2,2,0,1,2,100.8,6690.75,0
0,0,0,0,34,1,2,0,2,2,0,2,0,0,1,1,3,64.4,2088.75,1
0,0,1,0,69,1,2,1,0,0,2,2,2,2,2,0,0,105.35,7240.65,0
0,0,1,1,1,1,2,1,2,0,2,0,2,2,0,1,2,102.45,102.45,1
0,0,0,0,40,1,0,2,1,1,1,1,1,1,2,0,1,19.65,830.25,0
1,0,1,1,30,1,2,0,2,0,0,0,0,0,0,1,0,54.45,1588.7,0
0,0,0,0,11,1,0,0,0,0,0,2,2,2,0,0,3,70.5,829.3,0
0,0,0,0,15,1,0,2,1,1,1,1,1,1,1,0,1,20.1,302.45,0
0,0,1,1,64,1,0,2,1,1,1,1,1,1,1,0,0,19.8,1336.65,0
1,1,1,0,72,1,0,0,2,2,2,2,2,0,2,0,0,74.4,5360.75,0
1,1,1,0,72,1,2,1,2,2,2,2,0,0,2,1,0,93.05,6735.05,0
0,0,0,1,1,1,0,0,2,0,0,0,0,0,0,0,3,51.2,51.2,0
0,0,0,1,15,1,0,0,2,2,2,2,0,0,1,0,1,65.6,1010.0,0
0,0,0,0,60,1,2,0,0,0,2,2,2,2,1,0,1,80.55,4847.05,0
0,0,0,0,8,1,0,2,1,1,1,1,1,1,2,0,3,20.85,161.65,0
0,0,0,0,3,1,0,1,0,0,2,2,0,0,0,0,1,80.1,217.55,1
0,0,1,0,49,1,2,0,0,0,0,0,0,0,0,1,1,52.15,2583.75,0
0,0,0,0,2,1,0,1,0,0,0,0,2,0,0,1,2,80.2,146.05,1
0,0,0,0,6,1,0,1,2,2,2,2,0,2,0,1,0,98.15,567.45,1
1,0,0,0,12,1,2,1,0,2,2,2,2,2,0,1,3,112.95,1384.75,1
1,1,1,0,52,1,0,1,2,0,2,2,2,2,1,1,0,104.45,5481.25,0
0,0,1,0,72,1,2,1,2,2,2,2,2,2,2,1,1,113.65,8124.2,0
0,0,0,0,40,1,0,2,1,1,1,1,1,1,2,1,0,20.6,827.3,0
0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,3,70.9,70.9,1
0,1,0,0,3,1,0,1,0,0,2,0,2,0,0,1,2,86.85,220.95,1
0,1,0,0,40,1,0,1,0,0,0,0,2,2,0,1,2,91.55,3673.6,0
1,0,0,1,1,1,0,0,0,0,2,0,0,0,0,1,2,49.85,49.85,0
1,0,1,0,30,1,0,2,1,1,1,1,1,1,1,0,1,19.8,576.65,0
1,0,1,1,23,1,0,1,2,0,0,2,2,2,0,1,2,99.85,2331.3,1
1,0,1,1,1,1,2,1,0,0,0,0,0,0,0,1,2,74.5,74.5,1
0,1,1,0,44,1,2,1,0,0,2,2,2,2,0,0,2,104.15,4495.65,0
1,0,0,0,65,1,2,1,0,2,2,2,2,2,0,1,2,109.15,6941.2,1
0,1,0,0,7,1,0,0,2,0,0,0,0,0,0,1,2,48.2,340.35,0
1,1,0,0,72,1,2,2,1,1,1,1,1,1,2,1,1,25.1,1789.9,0
0,1,0,0,8,1,2,1,0,0,0,2,2,2,0,1,1,100.15,908.55,0
0,0,0,0,16,1,2,0,0,0,2,0,0,2,0,1,1,65.2,1043.35,1
1,1,1,1,66,1,2,1,0,0,2,0,2,2,0,1,1,99.5,6822.15,1
1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,3,71.55,71.55,1
1,0,0,1,3,1,0,0,2,0,2,0,0,0,0,0,3,55.9,157.55,0
1,0,1,0,53,1,2,1,2,0,2,0,0,2,0,0,2,93.9,5029.2,1
1,1,1,0,8,1,0,0,0,0,2,2,0,2,0,1,1,64.4,581.7,0
0,0,0,0,5,1,0,1,0,2,0,0,2,0,0,1,3,85.3,420.45,0
0,0,1,1,72,1,2,1,2,0,2,2,2,2,2,0,3,107.45,7576.7,0
0,0,1,0,13,0,1,0,0,0,2,0,2,2,0,1,0,48.75,633.4,1
0,0,0,0,4,1,2,1,0,0,0,0,2,0,0,1,2,85.65,321.65,1
0,0,1,1,54,1,2,0,2,2,2,2,2,2,2,0,1,91.3,4965.0,0
1,0,1,0,72,1,2,0,0,2,2,2,2,2,2,0,0,85.95,6151.9,0
1,0,0,0,12,1,2,1,0,2,2,0,2,2,0,1,2,106.7,1253.9,1
1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,2,25.15,25.15,1
0,0,1,0,54,1,2,1,0,2,2,2,2,2,1,0,2,110.35,5893.15,1
1,0,1,1,69,1,2,1,0,0,2,0,0,0,2,1,1,79.2,5420.65,0
0,0,0,0,48,1,0,0,2,2,0,0,0,0,2,0,1,55.5,2627.35,0
0,0,1,1,48,1,2,1,2,2,0,0,2,2,1,1,1,103.25,5037.55,1
0,0,1,0,8,1,2,1,0,0,0,2,0,2,0,1,2,90.25,743.75,0
1,0,1,1,71,1,2,0,2,2,2,2,2,2,2,1,3,91.25,6589.6,0
1,0,0,0,2,1,0,0,2,0,0,0,0,0,0,1,2,47.8,92.45,1
1,0,1,0,67,1,0,1,2,2,0,0,2,2,1,1,1,100.9,6733.15,0
1,0,1,1,34,1,2,1,0,2,0,0,2,2,0,1,0,97.7,3410.0,0
0,0,0,0,3,1,0,1,0,0,0,0,0,0,0,1,2,69.85,199.85,0
0,0,1,1,9,1,0,0,0,2,0,2,2,0,1,1,3,65.6,593.3,0
1,0,1,1,71,1,0,1,2,2,2,0,2,2,1,1,0,104.65,7288.4,0
1,0,0,0,57,1,2,1,0,0,0,2,2,0,2,1,1,90.45,5229.8,0
1,0,0,0,72,0,1,0,2,2,2,2,2,2,2,1,0,63.7,4464.8,0
0,1,1,1,48,1,0,1,2,0,2,2,2,2,0,1,2,104.5,5068.05,0
1,0,0,0,18,1,0,2,1,1,1,1,1,1,1,0,3,20.1,401.85,0
1,0,1,1,43,1,2,1,0,0,2,2,2,2,1,1,1,104.3,4451.85,0
0,0,1,1,72,1,2,0,2,2,2,2,2,2,2,1,0,93.25,6688.95,0
1,0,1,1,35,1,2,0,0,0,0,2,2,2,1,1,0,73.45,2661.1,0
1,0,0,0,4,1,0,2,1,1,1,1,1,1,0,0,3,20.7,73.05,0
0,0,1,1,49,1,2,2,1,1,1,1,1,1,2,0,3,25.25,1211.65,0
0,0,1,1,71,1,2,1,2,2,2,0,2,0,2,0,0,100.5,7030.65,0
1,0,1,1,11,1,0,1,0,0,0,0,2,2,0,0,2,90.6,1020.2,0
1,0,1,1,63,1,2,0,2,2,2,2,2,2,2,1,1,89.4,5597.65,0
0,1,0,0,65,1,2,1,0,2,2,0,2,0,0,1,0,95.45,6223.3,0
0,0,0,1,49,1,0,2,1,1,1,1,1,1,2,0,1,20.45,1024.65,0
0,0,0,0,29,1,2,1,0,0,2,0,2,2,0,1,1,98.6,2933.2,1
0,1,1,0,15,1,2,1,0,0,2,2,0,0,0,1,2,83.05,1258.3,1
0,0,1,1,4,1,0,2,1,1,1,1,1,1,0,1,2,19.95,82.9,0
0,0,1,0,72,1,2,1,0,2,2,2,2,2,1,0,1,109.15,7789.6,0
0,1,1,0,26,1,0,1,0,0,2,0,2,0,0,1,1,85.7,2067.0,0
0,1,1,0,35,1,2,1,0,0,2,0,2,2,0,0,0,102.05,3452.55,0
0,0,0,0,57,1,2,1,0,2,0,2,0,2,1,0,2,94.7,5468.95,0
1,0,1,1,28,1,2,0,0,2,0,0,0,2,0,0,2,64.4,1802.15,0
0,0,1,0,25,1,2,2,1,1,1,1,1,1,1,1,3,26.8,733.55,0
0,0,1,0,47,1,0,0,2,0,2,0,2,0,1,1,1,66.05,3021.45,0
0,0,1,1,57,1,2,0,2,2,0,2,0,0,0,0,0,65.2,3687.85,0
1,1,1,0,16,1,2,1,0,0,0,0,2,0,0,1,1,85.05,1391.15,0
1,0,1,0,17,1,0,1,0,0,0,0,0,0,0,1,0,70.4,1214.05,1
0,1,0,0,56,1,2,1,0,2,2,0,2,2,1,1,0,104.75,5510.65,1
1,0,1,1,72,1,0,2,1,1,1,1,1,1,2,0,0,19.95,1322.85,0
0,1,0,0,21,1,2,1,0,0,0,0,2,2,0,1,2,94.25,1973.75,1
0,0,1,1,48,0,1,0,2,0,2,0,0,2,1,0,1,45.0,2196.3,0
0,0,1,0,68,1,2,1,2,2,2,2,2,2,2,0,0,114.9,7843.55,0
0,0,0,0,30,1,2,1,2,0,0,2,2,2,0,0,0,106.4,3211.9,0
0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,1,3,46.1,130.15,0
0,1,0,0,14,0,1,0,2,0,2,2,0,0,2,0,3,39.7,692.35,0
0,0,0,1,4,1,0,2,1,1,1,1,1,1,0,1,0,20.05,85.5,0
0,0,1,1,71,1,2,1,0,2,2,0,0,2,2,1,1,95.75,6849.4,0
1,0,1,1,8,1,2,2,1,1,1,1,1,1,1,0,3,24.4,203.95,0
1,0,1,1,61,0,1,0,2,0,2,0,0,0,0,0,0,33.6,2117.2,0
1,0,1,1,72,1,2,1,0,2,2,2,0,0,2,0,0,90.45,6565.85,0
1,0,0,0,8,1,0,2,1,1,1,1,1,1,0,1,0,19.7,168.9,0
1,0,0,0,3,1,0,1,0,0,0,0,0,2,0,1,2,80.35,253.8,0
1,0,1,1,9,1,0,2,1,1,1,1,1,1,2,0,3,19.6,197.4,0
1,0,1,1,67,1,0,0,2,2,0,0,0,0,2,1,0,54.2,3838.2,0
1,0,0,0,46,1,0,0,0,0,0,0,0,0,0,1,1,45.2,2065.15,0
0,0,1,0,67,1,2,0,2,2,2,0,0,2,1,0,3,75.1,5064.45,0
0,0,1,0,55,1,0,2,1,1,1,1,1,1,1,0,2,19.7,1140.05,0
1,0,1,0,33,1,2,0,2,2,2,0,2,0,0,1,0,72.75,2447.45,0
